dataset,category,synthetic,gpu_name,cuda_version,cuda_visible_devices,warmup_iters,timed_iters,cold_iters,M,K,nnz,N,avg_nnz_per_row,cv_d,max_nnz_per_row,kernel,ms_warm,preprocess_ms,cold_exec_ms,ms_cold,ms_cusparse_warm,ms_cusparse_cold,ms_csr_direct_warm,ms_csr_direct_cold,speedup_vs_cusparse_warm,speedup_vs_cusparse_cold,speedup_vs_csr_direct_warm,speedup_vs_csr_direct_cold,correct,soft_fail,hard_fail,max_error,tolerance,error
roadNet-PA,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1090920,1090920,3083796,256,2.826785,0.36288,9,CUSPARSE,6.045702,1.984408,6.055015,8.039423,6.045702,8.039423,6.947568,6.967194,1.0,1.0,1.149175,0.866629,True,False,False,0.0,0.0,
roadNet-PA,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1090920,1090920,3083796,512,2.826785,0.36288,9,CSR_DIRECT,14.3328,0.0,14.356378,14.356378,12.135741,15.050399,14.3328,14.356378,0.846711,1.048342,1.0,1.0,True,False,False,1.9073486328125e-06,0.003,
roadNet-PA,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1090920,1090920,3083796,512,2.826785,0.36288,9,RODE_ENHANCED,13.867858,13.075919,13.956502,27.032421,12.135741,15.050399,14.3328,14.356378,0.875098,0.556754,1.033527,0.53108,True,False,False,1.9073486328125e-06,0.003,
roadNet-PA,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1090920,1090920,3083796,512,2.826785,0.36288,9,ZERO_OVERHEAD_CSR,14.786257,4.543033,14.862336,19.405369,12.135741,15.050399,14.3328,14.356378,0.820745,0.775579,0.969333,0.739815,True,False,False,1.9073486328125e-06,0.003,
roadNet-PA,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1090920,1090920,3083796,512,2.826785,0.36288,9,TC_DIRECT,9.408205,187.49067,9.51777,197.008439,12.135741,15.050399,14.3328,14.356378,1.28991,0.076395,1.523436,0.072872,True,False,False,1.9073486328125e-06,0.03,
roadNet-PA,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1090920,1090920,3083796,512,2.826785,0.36288,9,COMMUNITY_TC,9.382615,440.232921,9.485046,449.717967,12.135741,15.050399,14.3328,14.356378,1.293428,0.033466,1.527591,0.031923,True,False,False,0.0022820234298706055,0.03,
roadNet-PA,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1090920,1090920,3083796,512,2.826785,0.36288,9,SEGMENT_HYBRID,14.123955,50.035492,14.213686,64.249178,12.135741,15.050399,14.3328,14.356378,0.859231,0.23425,1.014787,0.223448,True,False,False,1.9073486328125e-06,0.03,
roadNet-PA,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1090920,1090920,3083796,512,2.826785,0.36288,9,CUSPARSE,12.135741,2.901049,12.14935,15.050399,12.135741,15.050399,14.3328,14.356378,1.0,1.0,1.18104,0.953887,True,False,False,0.0,0.0,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,64,8.39722,0.332214,10,CSR_DIRECT,1.014026,0.0,1.031475,1.031475,0.999393,2.582055,1.014026,1.031475,0.985569,2.503264,1.0,1.0,True,False,False,2.86102294921875e-06,0.0031622776601683794,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,64,8.39722,0.332214,10,RODE_ENHANCED,1.21751,5.056641,1.282154,6.338795,0.999393,2.582055,1.014026,1.031475,0.82085,0.407342,0.832869,0.162724,True,False,False,2.86102294921875e-06,0.0031622776601683794,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,64,8.39722,0.332214,10,ZERO_OVERHEAD_CSR,0.984038,2.1949,1.024416,3.219316,0.999393,2.582055,1.014026,1.031475,1.015604,0.802051,1.030474,0.320402,True,False,False,2.86102294921875e-06,0.0031622776601683794,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,64,8.39722,0.332214,10,TC_DIRECT,0.863002,85.562472,0.953059,86.515531,0.999393,2.582055,1.014026,1.031475,1.158043,0.029845,1.174999,0.011922,True,False,False,2.86102294921875e-06,0.03162277660168379,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,64,8.39722,0.332214,10,COMMUNITY_TC,0.707159,347.000038,0.790323,347.790361,0.999393,2.582055,1.014026,1.031475,1.413251,0.007424,1.433944,0.002966,True,False,False,0.003233671188354492,0.03162277660168379,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,64,8.39722,0.332214,10,SEGMENT_HYBRID,1.245814,10.656447,1.300883,11.95733,0.999393,2.582055,1.014026,1.031475,0.802201,0.215939,0.813947,0.086263,True,False,False,0.002017378807067871,0.03162277660168379,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,64,8.39722,0.332214,10,CUSPARSE,0.999393,1.497127,1.084928,2.582055,0.999393,2.582055,1.014026,1.031475,1.0,1.0,1.014642,0.399478,True,False,False,0.0,0.0,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,128,8.39722,0.332214,10,CSR_DIRECT,2.19136,0.0,2.2144,2.2144,2.248284,3.551145,2.19136,2.2144,1.025977,1.60366,1.0,1.0,True,False,False,2.86102294921875e-06,0.0031622776601683794,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,128,8.39722,0.332214,10,RODE_ENHANCED,2.218435,3.962201,2.278963,6.241164,2.248284,3.551145,2.19136,2.2144,1.013455,0.568988,0.987796,0.354806,True,False,False,2.86102294921875e-06,0.0031622776601683794,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,128,8.39722,0.332214,10,ZERO_OVERHEAD_CSR,2.050995,1.852371,2.08648,3.938851,2.248284,3.551145,2.19136,2.2144,1.096192,0.901569,1.068437,0.562194,True,False,False,2.86102294921875e-06,0.0031622776601683794,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,128,8.39722,0.332214,10,TC_DIRECT,1.804124,86.906254,1.895824,88.802078,2.248284,3.551145,2.19136,2.2144,1.246191,0.039989,1.214639,0.024936,True,False,False,2.86102294921875e-06,0.03162277660168379,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,128,8.39722,0.332214,10,COMMUNITY_TC,1.443574,355.246022,1.527603,356.773625,2.248284,3.551145,2.19136,2.2144,1.557443,0.009953,1.51801,0.006207,True,False,False,0.003039538860321045,0.03162277660168379,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,128,8.39722,0.332214,10,SEGMENT_HYBRID,2.233984,10.649677,2.303498,12.953175,2.248284,3.551145,2.19136,2.2144,1.006401,0.274152,0.98092,0.170954,True,False,False,0.0024940669536590576,0.03162277660168379,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,128,8.39722,0.332214,10,CUSPARSE,2.248284,1.293983,2.257162,3.551145,2.248284,3.551145,2.19136,2.2144,1.0,1.0,0.974681,0.623574,True,False,False,0.0,0.0,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,256,8.39722,0.332214,10,CSR_DIRECT,4.670551,0.0,4.69248,4.69248,4.48318,6.02302,4.670551,4.69248,0.959882,1.283547,1.0,1.0,True,False,False,2.86102294921875e-06,0.0031622776601683794,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,256,8.39722,0.332214,10,RODE_ENHANCED,4.59924,3.982388,4.661155,8.643544,4.48318,6.02302,4.670551,4.69248,0.974765,0.696823,1.015505,0.542888,True,False,False,2.86102294921875e-06,0.0031622776601683794,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,256,8.39722,0.332214,10,ZERO_OVERHEAD_CSR,4.274181,1.851228,4.310474,6.161701,4.48318,6.02302,4.670551,4.69248,1.048898,0.977493,1.092736,0.761556,True,False,False,2.86102294921875e-06,0.0031622776601683794,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,256,8.39722,0.332214,10,TC_DIRECT,3.790664,99.568167,3.879715,103.447882,4.48318,6.02302,4.670551,4.69248,1.18269,0.058223,1.23212,0.045361,True,False,False,2.86102294921875e-06,0.03162277660168379,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,256,8.39722,0.332214,10,COMMUNITY_TC,3.15883,379.823761,3.242803,383.066564,4.48318,6.02302,4.670551,4.69248,1.419253,0.015723,1.47857,0.01225,True,False,False,0.0036257505416870117,0.03162277660168379,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,256,8.39722,0.332214,10,SEGMENT_HYBRID,4.621706,11.194224,4.713648,15.907872,4.48318,6.02302,4.670551,4.69248,0.970027,0.378619,1.010569,0.294978,True,False,False,0.0030188560485839844,0.03162277660168379,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,256,8.39722,0.332214,10,CUSPARSE,4.48318,1.530962,4.492058,6.02302,4.48318,6.02302,4.670551,4.69248,1.0,1.0,1.041794,0.779091,True,False,False,0.0,0.0,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,512,8.39722,0.332214,10,CSR_DIRECT,9.685305,0.0,9.71305,9.71305,8.915507,10.751779,9.685305,9.71305,0.920519,1.106942,1.0,1.0,True,False,False,3.814697265625e-06,0.0031622776601683794,
Amazon0601,Sparse Uniform,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,403394,403394,3387388,512,8.39722,0.332214,10,RODE_ENHANCED,9.374955,4.075642,9.4312,13.506842,8.915507,10.751779,9.685305,9.71305,0.950992,0.796025,1.033104,0.719121,True,False,False,3.814697265625e-06,0.0031622776601683794,
